"Date end",Size,"Clan tag","Clan name","Clan stars","Clan destruction","Opponent tag","Opponent name","Opponent stars","Opponent destruction",Result
"2018-08-21 17:51:57",10,#P0J2J8GJ,"coc masters PL",28,97.1,#UGR0L2Y0,"THE REAL SAMRAT",16,65.2,win
"2018-08-18 20:17:02",10,#P0J2J8GJ,"coc masters PL",24,84.7,#20U2GLQ80,15,21,73,win
"2018-08-09 20:15:43",10,#P0J2J8GJ,"coc masters PL",26,94.9,#20C2YJJLP,"Fastbreak BH",28,93.9,lose
"2018-08-03 19:49:26",10,#P0J2J8GJ,"coc masters PL",19,77.9,#VLQUVGUP,"persian gulf",24,88.2,lose
"2018-07-07 19:57:16",10,#P0J2J8GJ,"coc masters PL",25,86.8,#R9QG02LG,"Dream Of Wars",0,3.1,win
"2018-06-18 18:19:49",15,#P0J2J8GJ,"coc masters PL",33,87.07,#RG08QGYR,"DO OR DIE COC",1,5.6,win
"2018-06-11 20:28:11",20,#P0J2J8GJ,"coc masters PL",50,85.8,#RU0YGYCR,bahubali2,43,80.5,win
"2018-06-03 08:28:29",15,#P0J2J8GJ,"coc masters PL",41,95.47,#U8RUYC92,煞地,12,32,win
"2018-05-31 22:08:02",15,#P0J2J8GJ,"coc masters PL",40,91.93,#UCQ0URCL,"WolfPack Clash",28,73.2,win
"2018-05-15 16:12:42",10,#P0J2J8GJ,"coc masters PL",28,98.9,#RL20JJL0,"МАСТЕР TJK",25,88.9,win
"2018-05-06 09:15:03",10,#P0J2J8GJ,"coc masters PL",19,79,#UV8CPQL0,black#blood,21,76.7,lose
"2018-03-22 20:42:51",10,#P0J2J8GJ,"coc masters PL",24,82.3,#YU2CJJL9,SAVADKOOH,28,95.3,lose
"2018-03-16 20:21:51",5,#P0J2J8GJ,"coc masters PL",14,97.8,#2088P2CGJ,Vacaflex,2,22.2,win
"2018-01-31 20:22:33",10,#P0J2J8GJ,"coc masters PL",29,99.2,#C00CVJ2Q,"I Rinnegati",28,95.1,win
"2018-01-26 20:54:03",10,#P0J2J8GJ,"coc masters PL",18,64.6,#RR0GPV82,"بچه های هندیجان",24,81.5,lose
"2018-01-19 22:18:15",10,#P0J2J8GJ,"coc masters PL",30,100,#VRCY00GU,"S U B - Z E R O",19,69.1,win
"2018-01-04 20:09:44",20,#P0J2J8GJ,"coc masters PL",46,80.4,#RU08Q0CV,"أروع ناس",53,91.55,lose
"2017-12-23 21:49:47",15,#P0J2J8GJ,"coc masters PL",37,83.93,#UQRQQG0U,MAHEDI,16,38.93,win
"2017-12-21 22:11:41",15,#P0J2J8GJ,"coc masters PL",43,97.8,#VP80J9G8,"الارض الجيوش",24,67.73,win
"2017-12-19 21:34:35",15,#P0J2J8GJ,"coc masters PL",44,98.33,#CJU8L2L8,"الملك الامير",30,75,win
"2017-12-15 01:56:39",15,#P0J2J8GJ,"coc masters PL",33,75.4,#GYL892VL,หำน้อย,37,83.13,lose
"2017-11-29 19:06:15",15,#P0J2J8GJ,"coc masters PL",42,96.6,#29RJ9RJ0,"قبيلة الخفاجي",44,98,lose
"2017-11-27 18:22:18",10,#P0J2J8GJ,"coc masters PL",25,87.1,#CY29QVP0,"OSMANLI İMP",20,78.3,win
"2017-11-03 17:02:25",15,#P0J2J8GJ,"coc masters PL",40,93.8,#UQG0GUG9,"i am war star",20,57.47,win
"2017-10-28 16:44:26",10,#P0J2J8GJ,"coc masters PL",23,84.7,#RQPLVL09,AGHORA,28,94.9,lose
"2017-10-22 17:45:51",10,#P0J2J8GJ,"coc masters PL",24,88.6,#CVC8QQPJ,"Wonder WeMen",8,31.4,win
"2017-10-18 19:33:30",10,#P0J2J8GJ,"coc masters PL",26,95.5,#2JQVPGYQ,"Tartous Titans",25,88.2,win
"2017-09-05 19:40:37",10,#P0J2J8GJ,"coc masters PL",27,92.8,#JURVJYRV,"war 95+",8,36.1,win
"2017-08-22 17:48:14",10,#P0J2J8GJ,"coc masters PL",25,91.2,#CRV20CC9,only...t..k..d,25,83.3,win
"2017-08-16 19:54:48",10,#P0J2J8GJ,"coc masters PL",26,89.4,#C92RQPL0,"pls help",19,74.3,win
"2017-08-06 20:16:35",10,#P0J2J8GJ,"coc masters PL",30,100,#PVG0UVYL,"The Incredibles",26,89.9,win
"2017-08-02 18:04:41",10,#P0J2J8GJ,"coc masters PL",30,100,#CCVY2RR0,"White Mirror",25,86.7,win
"2017-07-01 18:36:18",10,#P0J2J8GJ,"coc masters PL",24,91.1,#C0LYCJGR,HITMAN,2,12.3,win
"2017-06-11 18:55:00",15,#P0J2J8GJ,"coc masters PL",42,98.33,#GQJ0V0Q8,"cirebon 93",37,87,win
"2017-03-07 18:12:56",10,#P0J2J8GJ,"coc masters PL",27,90.3,#G8JRUJ0C,"عراق المحبه",30,100,lose
"2017-02-28 18:07:52",10,#P0J2J8GJ,"coc masters PL",28,94.5,#RY8CR98Q,"Empire Ottoman",23,85.2,win
"2017-02-15 13:21:31",10,#P0J2J8GJ,"coc masters PL",25,92.9,#GP2GPUCL,"SPS army",27,92.9,lose
"2017-02-08 17:52:10",15,#P0J2J8GJ,"coc masters PL",39,90.47,#GUGQ9VCU,IRAN/MASHHAD,42,96.27,lose
"2017-02-06 17:56:11",15,#P0J2J8GJ,"coc masters PL",41,94,#R8028J02,"PLG BROTHERS",31,72.93,win
"2017-01-14 17:52:37",20,#P0J2J8GJ,"coc masters PL",52,91.95,#Y09R9G9J,"اسود عفرين",59,98.3,lose
"2017-01-04 18:10:27",20,#P0J2J8GJ,"coc masters PL",56,97.4,#YC2VVJQG,"Polska Elite",37,70.05,win
"2016-12-31 17:48:13",20,#P0J2J8GJ,"coc masters PL",57,96.35,#PRG9YJCG,"صقور اليمن اب",56,94.3,win
"2016-12-18 20:49:59",20,#P0J2J8GJ,"coc masters PL",56,96.45,#RV0JLRJP,SPARTANS,50,88.3,win
"2016-12-12 20:00:16",15,#P0J2J8GJ,"coc masters PL",43,96.8,#P9PLV0P9,"el guero palma",26,66.6,win
"2016-10-24 11:36:55",10,#P0J2J8GJ,"coc masters PL",25,89,#GULGU8YQ,"BAGARTAS WAR",23,88.7,win
"2016-10-22 11:14:36",10,#P0J2J8GJ,"coc masters PL",28,91,#QULPUVUU,"CLASH OF CLAN☺2",8,37.5,win
"2016-10-19 17:03:31",10,#P0J2J8GJ,"coc masters PL",27,97.4,#R9VYLQRY,"işsizler cetesi",27,90.7,win
"2016-09-23 17:42:28",10,#P0J2J8GJ,"coc masters PL",27,93.2,#9CCJPRVV,"Pandeka Padang",26,90.3,win
"2016-07-18 18:34:21",10,#P0J2J8GJ,"coc masters PL",26,90,#Y8VYG9LV,الأصدقاء,27,93.8,lose
"2016-07-14 18:07:18",10,#P0J2J8GJ,"coc masters PL",26,91.3,#Y2YJJVPL,==>§AçRāRęNA<2⃣,28,94.6,lose
"2016-06-23 17:57:56",10,#P0J2J8GJ,"coc masters PL",25,88.9,#LPCVL2CV,clashers,29,97.8,lose
"2016-06-21 18:20:45",10,#P0J2J8GJ,"coc masters PL",29,95.7,#YQPQCVP2,"Kijang kepri",3,12.5,win
"2016-06-05 17:56:56",15,#P0J2J8GJ,"coc masters PL",40,92.67,#QY28G0VC,"Sangre mala",44,97.2,lose
"2016-05-30 18:04:30",15,#P0J2J8GJ,"coc masters PL",43,96,#99UVY08Q,الامبراطورية,42,92.93,win
"2016-05-25 20:26:23",15,#P0J2J8GJ,"coc masters PL",42,95.6,#U9QL8QG,المتحدون,31,79.07,win
"2016-05-03 17:03:10",15,#P0J2J8GJ,"coc masters PL",42,96.67,#9YY2VJ8V,"CSF GRESIK",39,91.73,win
"2016-03-20 17:58:31",10,#P0J2J8GJ,"coc masters PL",29,96,#RP8GQPV,"g a m",21,81.7,win
"2016-03-18 18:49:11",15,#P0J2J8GJ,"coc masters PL",44,99.33,#9LJQUC28,"i dragoni neri",6,13.33,win
"2016-03-16 17:55:07",10,#P0J2J8GJ,"coc masters PL",29,98.7,#88UYGJC2,"اسود الرافدين",23,84.5,win
"2016-02-16 18:28:45",10,#P0J2J8GJ,"coc masters PL",29,96,#800JPJ8Q,"Butei da Sambo",27,88.3,win
"2016-02-14 17:39:18",10,#P0J2J8GJ,"coc masters PL",26,92.6,#UV9PJ8J,_ALM_,19,68.9,win
"2016-02-10 18:14:18",10,#P0J2J8GJ,"coc masters PL",25,87.2,#Q9Q20CYG,کاغذ&اشرار,25,86.8,win
"2016-02-07 18:19:45",10,#P0J2J8GJ,"coc masters PL",24,92.6,#9LRYG8J2,"Ice Ice Baby",7,24.8,win
"2016-01-26 14:39:07",10,#P0J2J8GJ,"coc masters PL",25,86.1,#8V0RJPQ,"antipolo master",24,82.8,win
"2016-01-19 21:05:17",10,#P0J2J8GJ,"coc masters PL",24,84.2,#PG9VJPG2,MoleRats,22,79.9,win
"2016-01-11 18:06:04",10,#P0J2J8GJ,"coc masters PL",22,78.4,#88VQVQ9R,"A.E. JAMBOREE",28,92.8,lose
"2015-12-29 18:50:58",10,#P0J2J8GJ,"coc masters PL",29,98.1,#P9RJPP2J,Boss,12,50.2,win
"2015-11-30 20:39:36",10,#P0J2J8GJ,"coc masters PL",24,81.4,#2RL2R8C,"United Turks",27,90.6,lose
"2015-11-18 19:51:46",10,#P0J2J8GJ,"coc masters PL",21,76.6,#LCYLRVP0,"Azé Fc",24,86.9,lose
"2015-11-06 19:04:26",10,#P0J2J8GJ,"coc masters PL",28,96,#2GJV8J2,"BRGY. HOTSHOTS",23,87,win
"2015-10-04 16:01:21",10,#P0J2J8GJ,"coc masters PL",28,97.3,#YPUGU000,O.P.D,27,89.6,win
"2015-09-21 17:18:13",10,#P0J2J8GJ,"coc masters PL",24,88.6,#9UCJJRQ0,"JARI SAKTI",23,83.3,win
